Caltrans District,Route Number,Route Suffix,County,Postmile Prefix,Postmile Number,Postmile Suffix,Description of Location,Back Peak Hour,Back Peak Month,Back AADT,Ahead Peak Hour,Ahead Peak Month,Ahead AADT,Latitude,Longitude
8,18,,SBD,,97.001,,"VICTORVILLE, AMARGOSA RD",3800,41500,40000,2850,31000,30000,34.50696355,-117.3301307
8,18,,SBD,,100.956,,JCT. RTE. 395,1850,20100,19500,970,9000,8500,34.50668,-117.399542
8,18,,SBD,,115.91,,S.BRNARDNO/L.ANGELES CO LN,670,5900,5400,,,,34.49896628,-117.6600915
7,18,,LA,,0,,S.BRNARDNO/L.ANGELES CO LN,,,,670,5900,5400,34.49896628,-117.6600915
7,18,,LA,,3.5,,"JCT. RTE. 138, PEAR BLOSSOM",610,5700,5200,2600,32000,29000,34.4984977,-117.7227103
7,19,,LA,,3.98,,"LAKEWOOD, DEL AMO BLVD",2600,32000,29000,2600,32000,29000,33.84675329,-118.1424266
7,19,,LA,,4.417,,"LAKEWOOD, CANDLEWOOD ST",2600,32000,29000,2800,34500,31000,33.87507185,-118.1425023
7,19,,LA,,5.888,,"BELLFLOWER, ARTESIA BLVD",3300,40500,36000,4400,54000,48000,33.87475395,-118.1425
7,19,,LA,,6.052,,"BELLFLOWER, JCT. RTE. 91",4400,54000,48000,2750,33000,29500,33.87712524,-118.1425163
7,19,,LA,,6.89,,"BELLFLOWER, ALONDRA BLVD",2450,30000,27000,2550,31000,27500,33.88911446,-118.1425873
7,19,,LA,,7.39,,"BELLFLOWER, COMPTON BLVD",2550,31000,27500,3050,37000,33000,33.89632886,-118.1426367
7,19,,LA,,7.9,,"DOWNEY, ROSECRANS AVE",2550,30500,27500,2550,30500,27500,33.90377614,-118.1428044
7,19,,LA,,8.369,,"DOWNEY, END OF ROUTE",2550,30500,27500,,,,33.91043396,-118.1424239
1,20,,MEN,R,0,,"RTE. 1, FORT BRAGG, SOUTH",,,,1000,9200,8500,39.42007479,-123.8079066
1,20,,MEN,R,0.274,,SOUTH HARBOR DRIVE,1000,9200,8500,760,7000,6400,39.41928236,-123.8029596
1,20,,MEN,,2.08,,SUMMER LANE,760,7000,6400,310,4150,3200,39.41519536,-123.7711051
1,20,,MEN,,17.285,,CHAMBERLAIN CREEK,240,3150,2300,260,3400,2500,39.35269714,-123.5559439
1,20,,MEN,,32.437,,"WILLITS, WEST CITY LIMITS",280,3700,2700,810,5900,4900,39.40554348,-123.3649522
1,20,,MEN, ,33.159,,NORTH JCT. RTE. 101,620,6900,6200,1250,12500,11600,39.23988527,-123.2074766
1,20,,MEN,,33.22,,SOUTH JCT. RTE. 101,1250,12500,11600,1250,12500,11600,39.23990872,-123.2074283
1,20,,MEN,,33.769,,REDWOOD VALLEY RD ,1250,12800,11600,1250,12500,11600,39.243482,-123.198578
1,20,,MEN,R,38.054,,POTTER VALLEY RD,1200,12500,11300,1150,11500,10500,39.24593371,-123.1280444
1,20,,MEN,,44.114,,MENDOCINO/LAKE CO LINE,1150,11500,10500,,,,39.19161175,-123.0403452
1,20,,LAK,,0,,MENDOCINO/LAKE CO LINE,,,,860,9200,8300,39.19161175,-123.0403452
1,20,,LAK,,3.63,,SCOTT VALLEY RD,860,9200,8300,920,9700,8800,39.15803669,-122.9932499
1,20,,LAK,,8.319,,JCT. RTE. 29 SOUTH,880,9600,8700,860,9000,8400,39.1634845,-122.921071
1,20,,LAK,,12.199,,LUCERNE CUTOFF,860,9000,8400,1250,13000,11800,39.1299294,-122.8698533
1,20,,LAK,,18.53,,"LUCERNE, EAST; BELL RAY AVE",940,9900,9000,810,8500,7700,39.07653775,-122.783097
1,20,,LAK,,25.97,,"CLEAR LAKE OAKS, EAST",630,6600,6000,640,6700,6100,39.02028692,-122.704556
1,20,,LAK,,31.62,,JCT. RTE. 53 SOUTH,840,8800,8000,890,7700,6800,39.00876487,-122.6143539
1,20,,LAK,,46.475,,LAKE/COLUSA CO LINE,790,6500,5200,,,,39.0113152,-122.409353
3,20,,COL,,0,,LAKE/COLUSA CO LINE,,,,790,6500,5200,39.0113152,-122.409353
3,20,,COL,,3.451,,JCT. RTE. 16 SOUTH,790,6500,5200,720,6000,4800,39.01151867,-122.3610984
3,20,,COL,T,20.558,,JUNCTION OLD ROUTE 20,720,6000,4800,670,6400,5900,39.15342419,-122.1736328
3,20,,COL,R,22.12,,"WILLIAMS, JCT. RTE. 5",670,6400,5900,380,3950,3700,39.16668618,-122.1500126
3,20,,COL,T,23.187,,HUSTED RD,380,3950,3700,710,7100,6400,39.1741682,-122.1326704
3,20,,COL,,28.69,,"COLUSA, HUNTER RD",710,7100,6400,780,8600,7900,39.19537172,-122.0461606
3,20,,COL,,30.639,,"COLUSA, FREMONT ST",710,7700,7300,1800,16500,15000,39.20925317,-122.0171888
3,20,,COL,,31.091,,"COLUSA, JCT. RTE. 45 NORTH",1800,16500,15000,2450,21600,20400,39.215616,-122.014742
3,20,,COL,,31.47,,"COLUSA, FIFTH ST",2450,21600,20400,2850,25000,25000,39.21404862,-122.0079396
3,20,,COL,,31.841,,"COLUSA, MARKET/BRIDGE ST",2850,25000,25000,2500,21400,21000,39.2124464,-122.0013012
3,20,,COL,,32.29,,"COLUSA, FREMONT ST",2500,21400,21000,1000,12000,11000,39.206272,-122.0035965
3,20,,COL,,33.12,,MOON BEND RD,1000,12000,11000,920,7900,9300,39.19503087,-121.9999922
3,20,,COL,,36.785,,JCT. RTE. 45 SOUTH,960,10300,9800,720,8000,7500,39.15014665,-121.9651333
3,20,,COL,R,39.34,,COLUSA/SUTTER CO LINE,720,8000,7500,,,,39.1456716,-121.9177388
3,20,,SUT,R,0,,COLUSA/SUTTER CO LINE,,,,720,8000,7500,39.1456716,-121.9177388
3,20,,SUT,,5.009,,EAST END SUTTER BYPASS,720,8300,7700,720,8300,7700,39.14762317,-121.8286786
3,20,,SUT,,9.176,,ACACIA AVE,720,8300,7700,890,9900,9400,39.14230675,-121.75379
3,20,,SUT,,12.67,,TOWNSHIP RD,890,9900,9400,1200,13200,12000,39.14132784,-121.6890211
3,20,,SUT,,13.6,,GEORGE WASHINGTON BLVD,1200,13200,12000,1450,17600,17000,39.14133535,-121.6716871
3,20,,SUT,R,15.35,,CIVIC CENTER BLVD,2650,30500,29500,3100,35500,34500,39.14175382,-121.6392649
3,20,,SUT,R,15.598,,JCT. RTE. 99,3100,35500,34500,3500,39000,37500,39.14179431,-121.6346698
3,20,,SUT,,16.33,,"YUBA CITY, LIVE OAK BLVD",4400,47500,46000,4250,45000,43000,39.14124166,-121.6207617
3,20,,SUT,,16.52,,"YUBA CITY, PLUMAS ST",4250,45000,43000,4250,42000,38000,39.14071038,-121.6174249
3,20,,SUT,,16.838,,"YUBA CITY, SUTTER ST ",4250,42000,38000,3850,45000,41000,39.14260347,-121.6119449
3,20,,SUT,,17.057,,SUTTER/YUBA CO LINE,3850,45000,41000,,,,39.14353021,-121.6080843
3,20,,YUB,,0,,SUTTER/YUBA CO LINE,,,,3850,44500,41000,39.14353021,-121.6080843
3,20,,YUB,,0.675,,"MARYSVILLE, H ST",3850,44500,41000,3750,37000,35000,39.14536354,-121.5965707
3,20,,YUB,,0.84,,"MARYSVILLE, F ST",3750,37000,35000,2350,33000,32000,39.14559467,-121.5937232
3,20,,YUB,,0.989,,"MARYSVILLE, SOUTH RTE. 70",2350,33000,32000,2300,26000,25000,39.1454139,-121.5912818
3,20,,YUB,,1.236,,"MARYSVILLE, 9TH/B STS",2300,26000,25000,2450,30000,28000,39.14494869,-121.5876451
3,20,,YUB,,1.472,,NORTH JCT. RTE. 70,2450,30000,28000,2000,25500,22500,39.14806519,-121.5869859
3,20,,YUB,R,1.98,,"MARYSVILLE, BUCHANAN ST",1700,20400,19200,1500,18500,17000,39.1491104,-121.5786754
3,20,,YUB,R,2.94,,"MARYSVILLE, 22ND ST",1500,18500,17000,1100,13400,12000,39.15811099,-121.5652743
3,20,,YUB,R,7.018,,HALLWOOD BLVD,1100,13400,12000,1050,11800,10700,39.20347538,-121.516571
3,20,,YUB,R,7.89,,LOMA RICA RD,1050,11800,10700,1100,9400,9000,39.21417745,-121.5084977
3,20,,YUB,,13.269,,"MARYSVILLE, CHALLENGE",1100,9400,9000,800,9200,7600,39.22768662,-121.4146828
3,20,,YUB,,21.295,,HAMMONTON/SMARTVILLE RD,800,9200,7600,820,9300,8200,39.20226582,-121.2862133
3,20,,YUB,,21.665,,YUBA/NEVADA CO LINE,820,9300,8200,,,,39.20379273,-121.2797581
3,20,,NEV,,0,,YUBA/NEVADA CO LINE,,,,820,9300,8200,39.20379273,-121.2797581
3,20,,NEV,R,4.651,,PLEASANT VALLEY RD,820,9300,8200,1100,13700,13000,39.20513247,-121.2050798
3,20,,NEV,R,6.6,,PENN VALLEY DRIVE,1100,13700,13000,1600,17400,16500,39.20329524,-121.169665
3,20,,NEV,R,12.162,,"GRASS VALLEY, MILL ST",1600,17400,16500,2250,25500,24900,39.20974743,-121.06956
3,20,,NEV,R,12.24,,"GRASS VALLEY, JCT. RTE. 49",2250,25500,24900,3850,45000,43500,39.209538,-121.068121
3,20,,NEV,R,12.864,,"GRASS VALLEY, N. AUBURN ST",3850,45000,43500,3400,39000,35000,39.21597708,-121.0613603
3,20,,NEV,R,13.112,,"GRASS VALLEY, BENNETT ST ",3600,39500,35000,5200,57000,48000,39.21875858,-121.0584003
3,20,,NEV,R,13.614,,"GRASS VALLEY, IDAHO RD",5200,57000,48000,3600,38500,37000,39.22240688,-121.0510995
3,20,,NEV,R,14.797,,BRUNSWICK RD,3600,38500,37000,3100,34500,32500,39.23510613,-121.0366223
3,20,,NEV,R,15.41,,BANNER RIDGE OVERCROSS,3100,34500,32500,3050,34500,32500,39.24288671,-121.0310347
3,20,,NEV,R,15.916,,GOLD FLAT RD I,3050,34500,32500,2750,27500,25500,39.24790288,-121.0248072
3,20,,NEV,R,16.741,,"NEVADA CITY, SACRAMENTO ST",2750,27500,25500,3400,27000,25000,39.25897748,-121.0182425
3,20,,NEV,R,16.988,,"NEVADA CITY, BRD ST",3400,27000,25000,2550,19800,16900,39.26233925,-121.0167387
3,20,,NEV,R,17.24,,"NEVADA CITY, COYOTE ST",2550,19800,16900,2450,22000,17000,39.266184,-121.016268
3,20,,NEV,R,17.398,,"NEVADA CITY, EAST RTE. 49",2450,22000,17000,1600,11000,6100,39.26816222,-121.014759
3,20,,NEV,,23.25,,SCOTTS FLAT RD,1600,11000,6100,380,4100,3050,39.28633004,-120.947422
3,20,,NEV,,29.6,,WHITE CLOUD CAMPGROUND,380,4100,3050,1350,6600,4000,39.32004036,-120.8453505
3,20,,NEV,,31.834,,WASHINGTON RD,1350,6600,4000,1300,7800,4650,39.3161983,-120.8109168
3,20,,NEV,,41.287,,NEVADA/PLACER CO LINE,1300,7800,4650,,,,39.30646724,-120.679169
3,20,,PLA,,41.287,,NEVADA/PLACER CO LINE,,,,440,3700,2600,39.30646724,-120.679169
3,20,,PLA,,43.868,,PLACER/NEVADA CO LINE,440,3700,2600,,,,39.31522606,-120.6362043
3,20,,NEV,,43.868,,PLACER/NEVADA CO LINE,,,,440,3700,2600,39.31522606,-120.6362043
3,20,,NEV,,45.661,,JCT RTE 80,440,3700,2600,,,,39.32236085,-120.6063484
12,22,U,ORA,,3.34,,BEGIN RTE 22 U,,,,1600,11000,10000,33.77128687,-117.9966639
12,22,U,ORA,,3.699,,"FERN ST, LEFT",1600,11000,10000,,,,33.77092442,-117.9905576
7,22,,LA,,0,,"LONG BEACH, JCT RTE 1, PCH",,,,4900,59000,56000,33.775322,-118.1227004
7,22,,LA,,0.084,,"LONG BEACH, BELLFLOWER ",4900,59000,56000,5100,63000,60000,33.775319,-118.1212564
7,22,,LA,,1.142,,"LONG BEACH, STUDEBAKER RD",5800,70000,67000,8100,98000,93000,33.77417783,-118.1031618
7,22,,LA,,1.467,,LOS ANGELES/ORANGE CO LN,8100,98000,93000,,,,33.77416136,-118.0975535
12,22,,ORA,,0,,LOS ANGELES/ORANGE CO LN,,,,8100,98000,93000,33.77416136,-118.0975535
12,22,,ORA,R,0.65,,JCT. RTE. 405,7600,100000,96000,15200,145000,138000,33.77421526,-118.0861137
12,22,,ORA,R,2.653,,"WESTMINSTER, KNOTT AVE",15900,152000,144000,12700,169000,163000,33.77438727,-118.0080103
12,22,,ORA,R,3.587,,"GARDEN GROVE, JCT. RTE. 39",12700,169000,163000,16500,197000,190000,33.77104321,-117.9924684
12,22,,ORA,R,4.812,,"GARDEN GROVE, MAGNOLIA ST",16500,197000,190000,15700,209000,202000,33.76581331,-117.9728436
12,22,,ORA,R,5.817,,"GARDEN GROVE, BROOKHURST ",15700,209000,202000,15800,212000,205000,33.7658837,-117.9552579
12,22,,ORA,R,6.811,,"GARDEN GROVE, EUCLID ST",15800,212000,205000,16000,225000,216000,33.76602025,-117.9380077
12,22,,ORA,R,7.829,,"GARDEN GROVE, HARBOR BLVD",16000,225000,216000,16500,240000,231000,33.76766188,-117.9206574
12,22,,ORA,R,8.822,,"GARDEN GROVE, GARDEN GROVE",16500,240000,231000,17400,256000,247000,33.77413745,-117.9053504
12,22,,ORA,R,9.729,,"ORANGE, MANCHESTER AVE",17400,256000,247000,18400,264000,254000,33.77893805,-117.8892461
12,22,,ORA,R,10.478,,"SANTA ANA, JCT. RTES. 5 AND 57",18400,264000,254000,10700,149000,144000,33.77893262,-117.8763693
12,22,,ORA,R,10.992,,"SANTA ANA, MAIN ST",10700,149000,144000,10400,147000,140000,33.77816905,-117.8673991
12,22,,ORA,R,11.825,,"ORANGE, GLASSELL ST ",10400,147000,140000,10400,154000,139000,33.77563989,-117.8533433
12,22,,ORA,R,12.866,,TUSTIN AVE ,10400,154000,139000,8700,122000,118000,33.77625828,-117.8356892
12,22,,ORA,R,13.164,,"JCT. RTE. 55, COSTA MESA ",8700,122000,118000,,,,33.77727114,-117.8310261
7,23,,LA,,0,,"JCT. RTE. 1, PACIFIC COAST HWYY",,,,100,770,640,34.04146938,-118.8944095
7,23,,LA,,4.791,,SOUTH JUNCTION MULHOLLAND ,130,1100,910,190,1500,1250,34.08857959,-118.8734029
7,23,,LA,,6.711,,NORTH JUNCTION MULHOLLAND ,190,1500,1250,310,2650,2200,34.10441583,-118.8584338
7,23,,LA,,8.9,,LOS ANGELES/VENTURA CO LINE,310,2650,2200,,,,34.12665478,-118.8564618
7,23,,VEN,,0,,LOS ANGELES/VENTURA CO LINE,,,,310,2650,2200,34.12665478,-118.8564618
7,23,,VEN,T,1.49,,"THOUSAND OAKS, PORTRERO RD",310,2650,2200,1000,12300,11100,34.14270184,-118.849613
7,23,,VEN,R,2.258,,"THOUSAND OAKS, TRIUNFO CAN",1450,17500,16000,2100,24900,23000,34.14938591,-118.8388711
7,23,,VEN,R,2.88,,"THOUSAND OAKS, AGOURA RD",2600,30000,28000,2450,28000,26500,34.15209244,-118.8290074
7,23,,VEN,R,3.32,,"THOUSAND OAKS, JCT. RTE. 101",3700,41000,40000,10300,113000,106000,34.15756203,-118.8250655
7,23,,VEN,R,5.064,,"THOUSAND OAKS, JANSS RD",10300,113000,106000,10100,108000,101000,34.19977328,-118.857034
7,23,,VEN,R,6.028,,"THOUSAND OAKS,D LOS ARBOLES ",10100,108000,101000,9200,95000,90000,34.21145773,-118.848938
7,23,,VEN,R,7.165,,"THOUSAND OAKS, SUNSET HILLS",9200,95000,90000,9000,91000,87000,34.22743091,-118.8469227
7,23,,VEN,R,8.209,,"THOUSAND OAKS, OLSEN RD ",9000,91000,87000,7300,71000,69000,34.24140275,-118.8398188
7,23,,VEN,R,10.164,,"MOORPARK, TIERRA REJADA RD",7300,71000,69000,7200,69000,67000,34.26661713,-118.8509106
7,23,,VEN,R,11.432,,"MOORPARK, JCT RTE 118",7200,69000,67000,3550,40500,39500,34.28195651,-118.8628635
7,23,,VEN,R,13.373,,"MOORPARK, HIGH ST",1700,16300,13600,920,9700,7900,34.28536499,-118.8821139
7,23,,VEN,,14.26,,MERIDIAN HILLS DRIVE,920,9700,7900,510,5400,4400,34.29667097,-118.8787493
7,23,,VEN,,14.607,,SPRING RD,510,5400,4400,1150,12300,10000,34.30149723,-118.8778889
7,23,,VEN,,15.54,,HAPPY CAMP RD,1100,8700,7400,880,7200,6300,34.31516161,-118.8810999
7,23,,VEN,,16.8,,GRIMES CANYON RD,880,7200,6300,810,7100,6100,34.31533437,-118.9019634
7,23,,VEN,,22.265,,BARDSDALE AVE,810,7100,6100,940,7900,7000,34.37156172,-118.9198818
7,23,,VEN,,24.165,,"FILLMORE, JCT RTE 126, VENTURA",1050,9800,8800,,,,34.3962041,-118.9177855
4,24,,ALA,R,1.847,,"OAKLAND, JCT RTE 580 AND 980",,,,10900,153000,152000,37.82423301,-122.2680312
4,24,,ALA,R,3.063,,"OAKLAND, TELEGRAPH/CLAREMONT ",10900,153000,152000,10200,144000,143000,37.84081147,-122.2623139
4,24,,ALA,R,4.152,,"OAKLAND, BRDWAY/PATTON ",10200,144000,143000,10500,148000,147000,37.84767488,-122.244602
4,24,,ALA,R,5.117,,"OAKLAND, JCT. RTE. 13",10500,148000,147000,11600,153000,148000,37.84867836,-122.2282579
4,24,,ALA,R,5.65,,CALDECOTT LANE,11600,153000,148000,12000,159000,154000,37.85320753,-122.2216658
4,24,,ALA,R,6.241,,ALAMAEDA/CONTRA COSTA CO LINE,12000,159000,154000,,,,37.85744977,-122.2128742
4,24,,CC,R,0,,ALAMAEDA/CONTRA COSTA CO LINE,,,,12100,158000,154000,37.85744977,-122.2128742
4,24,,CC,R,0.4,,FISH RANCH/CLAREMONT ,12100,159000,154000,12300,162000,157000,37.86294641,-122.2090955
4,24,,CC,,1.196,,GATEWAY BLVD,12300,162000,157000,12300,162000,158000,37.867279,-122.198057
4,24,,CC,R,2.319,,CAMINO PABLO,12300,163000,158000,12700,170000,163000,37.8783682,-122.1834172
4,24,,CC,R,3.473,,SAINT STEPHENS ,12700,170000,163000,12800,171000,164000,37.891414,-122.171078
4,24,,CC,R,4.397,,"LAFAYETTE, ACALANES RD",12800,171000,164000,12000,165000,160000,37.89184228,-122.1545278
4,24,,CC,R,6.512,,"LAFAYETTE, OAK HILL/FIRST ",12000,165000,160000,13400,184000,178000,37.89444957,-122.1168399
4,24,,CC,R,7.656,,"LAFAYETTE, PLEASANT HILL RD",13400,184000,178000,13500,185000,179000,37.89753112,-122.0962921
4,24,,CC,,9.119,,"WALNUT CREEK, JCT RTE 680",13500,185000,179000,13500,185000,179000,37.8962333,-122.0731527
4,24,,CC,,9.684,,END OF WB LANES RTE 24,13500,185000,179000,,,,37.90096408,-122.0704406
5,25,,MON,,0,,JCT. RTE. 198,,,,50,250,200,36.187214,-120.8212339
5,25,,MON,,11.75,,MONTEREY/SAN BENITO CO LINE,50,250,200,,,,36.3011598,-120.9292938
5,25,,SBT,,0,,MONTEREY/SAN BENITO CO LINE,,,,70,380,300,36.3011598,-120.9292938
5,25,,SBT,,7.3,,BITTER WATER/KING CITY RD,70,380,300,70,550,500,36.38054628,-121.0012889
5,25,,SBT,,21.47,,JCT. RTE. 146 WEST,70,500,450,80,590,500,36.51798784,-121.1369638
5,25,,SBT,,39.533,,"PAICINES, PANOCHE RD",120,940,730,240,2300,1900,36.7288899,-121.2789358
5,25,,SBT,,49.014,,VALLEY VIEW RD,240,2000,1900,1000,7900,6600,36.826863,-121.382415
5,25,,SBT,,49.946,,SUNNYSLOPE/PROSPECT,1150,11400,9500,2550,26500,22000,36.83941698,-121.3907312
5,25,,SBT,,50.573,,"HOLLISTER, NASH RD",2450,25500,21000,1150,14200,14000,36.84855947,-121.390126
5,25,,SBT,,51.443,,4TH ST,1150,14200,14000,1800,22500,21000,36.86178571,-121.3905249
5,25,,SBT,,51.454,,"HOLLISTER, SAN FELIPE/BOLSA",1550,19300,18000,1450,18200,17000,36.86195509,-121.3905235
5,25,,SBT,,52.194,,BRIGGS RD E,1500,20300,19000,1400,15300,15000,36.872693,-121.409214
5,25,,SBT,,54.048,,JCT RTE 156,1400,15300,15000,1800,19200,18500,36.89560298,-121.4273535
5,25,,SBT,,55.134,,HUDNER LANE,1550,19000,18000,1550,19000,18000,36.90784319,-121.4392903
5,25,,SBT,,60.084,,SAN BENITO SNTA CLARA CO LINE,1800,19800,18600,,,,36.94804756,-121.5120906
4,25,,SCL,,0,,SAN BENITO SNTA CLARA CO LINE,,,,1900,19800,18600,36.94804756,-121.5120906
4,25,,SCL,,2.528,,"GILROY, JCT RTE 101",1900,23800,22400,1900,23800,22400,36.96122868,-121.5510384
4,25,,SCL,,2.56,,"JCT. RTE. 101, GILROY, SOUTH",1900,23800,22400,,,,36.96103,-121.55161
10,26,,SJ,,1.11,,JCT. RTE. 99,,,,1350,22100,15500,37.969961,-121.245675
10,26,,SJ,,1.897,,CARDINAL AVE,1300,16500,13500,1100,15400,11700,37.97397553,-121.2321303
10,26,,SJ,R,4.217,,ALPINE RD,920,10600,9000,840,9800,8600,37.98801497,-121.1945743
10,26,,SJ,,6.85,,JACKTONE RD,750,8200,6900,700,7400,6600,38.00073076,-121.1494947
10,26,,SJ,,10,,DUNCAN RD,840,8100,7000,880,9400,7900,38.01735218,-121.0955645
10,26,,SJ,,10.7,,MILL ST (LINDEN),880,9400,8000,880,9400,8000,38.02115635,-121.0836565
10,26,,SJ,,11.08,,"LINDEN, FLOOD/FRONT ST",590,6000,5400,710,7100,5500,38.0232142,-121.077185
10,26,,SJ,,15.06,,ESCALON/BELLOTA RD,710,7100,5500,600,6700,5400,38.04989302,-121.0147562
10,26,,SJ,,20.506,,SAN JOAQUIN/CALAVERAS CO LINE,530,5500,4400,,,,38.096374,-120.941992
10,26,,CAL,,0,,SAN JOAQUIN/CALAVERAS CO LINE,,,,530,5500,4400,38.096374,-120.941992
10,26,,CAL,,1.88,,GREGORY MILTON RD,590,6100,4850,590,6100,4850,38.10481312,-120.9119164
10,26,,CAL,R,4.379,,JENNY LIND RD,440,4450,4000,500,5300,5400,38.122708,-120.877544
10,26,,CAL,,7.62,,SILVER RAPIDS RD,690,7800,7350,720,8500,8400,38.15907645,-120.8466111
10,26,,CAL,,8.53,,LA CONTENTA COUNTRY CLUB ,1050,12100,10600,1200,12100,11500,38.17000793,-120.837972
10,26,,CAL,,9.859,,HOGAN DAM RD,1150,11800,10000,1100,12600,11000,38.18577349,-120.8255819
10,26,,CAL,,10.435,,"VALLEY SPRINGS, JCT. RTE. 12",1100,12600,11000,170,1950,1850,38.191543,-120.829046
10,26,,CAL,,14.28,,PALOMA RD LT,170,1950,1850,180,2400,1950,38.259347,-120.744078
10,26,,CAL,,18.069,,"MOKELUMNE HILL, JCT. RTE. 49",170,2250,1900,280,2300,2100,38.297813,-120.704634
10,26,,CAL,,26.797,,RIDGE RD,130,1400,1200,130,1650,1350,38.346072,-120.5819721
10,26,,CAL,,32.65,,"GLENCO, ASSOCIATED OFFICE ",160,1800,1450,80,770,700,38.37991199,-120.5337368
10,26,,CAL,R,33.564,,RAILRD FLAT RD,80,770,700,210,2100,1700,38.388957,-120.5278908
10,26,,CAL,,34.77,,WINTON RD,230,2450,1750,220,2400,1950,38.402469,-120.525124
10,26,,CAL,,34.885,,MAIN ST,210,2200,2000,230,2600,2000,38.40337362,-120.5268388
10,26,,CAL,,38.325,,CALAVERASL/AMADOR CO LINE,200,2150,1750,,,,38.42283155,-120.5412444
10,26,,AMA,,0,,CALAVERASL/AMADOR CO LINE,,,,200,2150,1750,38.42283155,-120.5412444
10,26,,AMA,,4.644,,JCT. RTE. 88,300,3200,2850,,,,38.4156,-120.610164
7,27,,LA,,0,,"JCT. RTE. 1, PACIFIC COAST HWY",,,,1800,16100,14700,34.040092,-118.579248
7,27,,LA,,4.31,,OLD TOPANGA CANYON RD,2000,18700,17100,1900,18300,16900,34.08931967,-118.604173
7,27,,LA,,11.06,,"LOS ANGELES, MULHOLLAND DR",1550,15800,14700,2650,27500,27000,34.15115767,-118.6047705
7,27,,LA,,12.276,,"LOS ANGELES, VENTURA BLVD",2800,31500,31000,5500,63000,62000,34.16845043,-118.6057599
7,27,,LA,,12.43,,"LOS ANGELES, JCT. RTE. 101",5500,63000,62000,3850,50000,49500,34.17072892,-118.605766
7,27,,LA,,14.05,,"LOS ANGELES, VANOWEN ST",3050,38500,38000,3350,40500,40000,34.193748,-118.605829
7,27,,LA,,14.55,,"LOS ANGELES, SHERMAN WAY",3500,41500,41000,3400,39000,38500,34.20108692,-118.6058502
7,27,,LA,,15.83,,"LOS ANGELES, ROSCOE BLVD",3000,34000,33000,4450,49000,47500,34.21974831,-118.6058984
7,27,,LA,,18.629,,"LOS ANGELES, DEVONSHIRE ST",4000,43000,42000,4050,42500,41500,34.25715767,-118.606
7,27,,LA,,20.062,,"LOS ANGELES, JCT. RTE. 118",4250,43500,42500,,,,34.27774635,-118.604785
3,28,,PLA,,0.085,,"TAHOE CITY, JCT. RTE. 89",,,,1450,17000,12400,39.16774996,-120.1451829
3,28,,PLA,,0.512,,GROVE ST,1450,17000,12400,1750,20000,15200,39.17212502,-120.1394946
3,28,,PLA,,0.83,,TAHOE STATE PARK,1750,20000,15200,1450,15700,11800,39.17577486,-120.1356361
3,28,,PLA,,1.845,,LAKE FOREST DRIVE,1450,15700,11800,1350,13700,11000,39.18506948,-120.1217304
3,28,,PLA,,4.25,,LARDIN WAY,1350,13700,11000,1050,11400,8300,39.20744155,-120.0936429
3,28,,PLA,,5.81,,CARNELIAN BAY RD,1050,11400,8300,1400,17400,11000,39.22617931,-120.0829283
3,28,,PLA,,7.19,,GRANITE RD,1400,17400,11000,1500,18900,12000,39.23666869,-120.067502
3,28,,PLA,,8.32,,NATIONAL AVE,1500,18900,12000,1900,21300,14300,39.23967736,-120.0489079
3,28,,PLA,,9.34,,"KINGS BEACH, JCT. RTE. 267 N",1900,21300,14300,2050,23200,15800,39.23791131,-120.0315081
3,28,,PLA,,9.88,,COON ST,2050,23200,15800,1600,18200,13200,39.23587949,-120.0220532
3,28,,PLA,,11,,CAL-NEVA DRIVE,1600,18200,13200,1550,17000,11700,39.22715584,-120.0061442
3,28,,PLA,,11.028,,NEVADA STATE LINE,1550,17000,11700,,,,39.22736048,-120.0057087
4,29,,SOL,,0,,"VALLEJO, JCT. RTE. 80",,,,670,8900,8500,38.074512,-122.2308417
4,29,,SOL,,1.01,,"VALLEJO, LEMON ST",940,12600,12000,920,12300,11700,38.08801634,-122.2436649
4,29,,SOL,,2.066,,"VALLEJO, MAINE ST",970,13000,12300,980,13100,12400,38.09921584,-122.2550158
4,29,,SOL,,2.82,,"VALLEJO, TENNESSEE ST",1400,19100,18100,1100,14700,14000,38.11000013,-122.2547438
4,29,,SOL,,4.732,,LEWIS BROWN DR,1650,22200,21100,2150,28500,27000,38.1401548,-122.2559291
4,29,,SOL,,5.85,,"VALLEJO, MINI DRIVE",2050,28000,26500,2350,31000,29500,38.1538957,-122.2537207
4,29,,SOL,,5.955,,SOLANO/NAPA CO LINE,2350,31000,29500,,,,38.15521767,-122.2535433
4,29,,NAP,,0,,SOLANO/NAPA CO LINE,,,,2350,31000,29500,38.15521767,-122.2535433
4,29,,NAP,,0.69,,AMERICAN CANYON RD,2350,31000,29500,3250,45000,41500,38.165517,-122.2527327
4,29,,NAP,R,2.767,,GREEN ISLAND RD,3150,43000,40000,3350,46000,42500,38.195172,-122.2560277
4,29,,NAP,,3.61,,KELLY RD SOUTH,3300,44500,42000,3250,43500,41000,38.207645,-122.2560237
4,29,,NAP,,4.706,,JCT. RTE. 12 EAST,3150,42500,40000,4650,71000,59000,38.22319049,-122.2577739
4,29,,NAP,R,6.196,,JCT. RTE. 221 NORTH,4650,71000,59000,3450,45000,43500,38.24147825,-122.2690689
